review_id,customer_id,product_id,order_id,rating,review_title,review_text,review_date,is_verified_purchase,helpful_votes
1706,389,1128,1862,4,Review Title 1706,This is a 4-star review for Book Book 462. Great product!,2024-07-29,True,19
1707,390,1058,1538,3,Review Title 1707,This is a 3-star review for Sofa Sofa 899. Could be better.,2025-02-02,True,29
1708,1196,736,2356,5,Review Title 1708,This is a 5-star review for Laptop Laptop 701. Great product!,2025-10-11,True,12
1709,1030,783,668,5,Review Title 1709,This is a 5-star review for Cat Toy Cat Toy 262. Great product!,2023-10-30,True,48
1710,239,62,500,2,Review Title 1710,This is a 2-star review for Yoga Mat Yoga Mat 860. Not satisfied.,2024-02-02,True,13
1711,653,440,1877,5,Review Title 1711,This is a 5-star review for Cat Toy Cat Toy 290. Great product!,2024-06-19,True,50
1712,456,638,2102,2,Review Title 1712,This is a 2-star review for Notebook Notebook 899. Not satisfied.,2025-03-01,True,45
1713,594,376,435,5,Review Title 1713,This is a 5-star review for Headphones Premium 314. Great product!,2024-08-05,True,32
1714,1378,18,216,4,Review Title 1714,This is a 4-star review for Bed Frame Basic 433. Great product!,2024-10-31,True,7
1715,974,901,2275,5,Review Title 1715,This is a 5-star review for Cat Toy Cat Toy 784. Great product!,2024-07-11,True,15
1716,490,513,898,4,Review Title 1716,This is a 4-star review for Jacket Jacket 836. Great product!,2024-06-02,True,27
1717,523,169,1844,4,Review Title 1717,This is a 4-star review for Jacket Jacket 736. Great product!,2023-12-19,True,28
1718,134,848,1561,3,Review Title 1718,This is a 3-star review for Smartphone Smartphone 775. Could be better.,2024-11-01,True,24
1719,337,691,779,5,Review Title 1719,This is a 5-star review for T-Shirt Standard 359. Great product!,2024-11-06,True,29
1720,356,1159,1367,3,Review Title 1720,This is a 3-star review for Headphones Headphones 241. Could be better.,2023-10-24,True,35
1721,1378,1025,124,3,Review Title 1721,This is a 3-star review for Desk Chair Desk Chair 773. Could be better.,2024-11-25,True,49
1722,59,663,277,4,Review Title 1722,This is a 4-star review for Sneakers Sneakers 149. Great product!,2024-11-23,True,25
1723,346,686,2075,4,Review Title 1723,This is a 4-star review for Blender Blender 110. Great product!,2025-05-05,True,23
1724,197,15,2161,3,Review Title 1724,This is a 3-star review for Notebook Premium 425. Could be better.,2024-10-30,True,1
1725,427,88,575,2,Review Title 1725,This is a 2-star review for Headphones Headphones 309. Not satisfied.,2024-05-26,True,47
1726,843,1135,2088,5,Review Title 1726,This is a 5-star review for Dumbbells Standard 169. Great product!,2025-01-21,True,14
1727,581,267,1635,4,Review Title 1727,This is a 4-star review for Shampoo Basic 486. Great product!,2024-11-16,True,0
1728,373,874,1472,3,Review Title 1728,This is a 3-star review for Board Game Board Game 285. Could be better.,2025-03-26,True,36
1729,324,1127,669,5,Review Title 1729,This is a 5-star review for Desk Chair Desk Chair 258. Great product!,2024-04-21,True,40
1730,255,248,2491,3,Review Title 1730,This is a 3-star review for Blender Blender 310. Could be better.,2025-08-21,True,47
1731,326,1168,798,3,Review Title 1731,This is a 3-star review for Tablet Tablet 659. Could be better.,2025-01-09,True,10
1732,748,1159,100,4,Review Title 1732,This is a 4-star review for Headphones Headphones 241. Great product!,2025-02-08,True,36
1733,1417,104,787,4,Review Title 1733,This is a 4-star review for Sneakers Sneakers 829. Great product!,2025-03-09,True,37
1734,1069,426,3,5,Review Title 1734,This is a 5-star review for Desk Chair Desk Chair 714. Great product!,2025-04-27,True,9
1735,1398,166,2041,4,Review Title 1735,This is a 4-star review for Book Book 550. Great product!,2025-08-09,True,19
1736,1281,411,906,5,Review Title 1736,This is a 5-star review for Paint Set Paint Set 622. Great product!,2025-08-24,True,14
1737,948,363,2131,5,Review Title 1737,This is a 5-star review for Jeans Jeans 458. Great product!,2023-11-18,True,49
1738,673,118,919,3,Review Title 1738,This is a 3-star review for Jeans Jeans 969. Could be better.,2023-12-09,True,33
1739,1340,872,1841,5,Review Title 1739,This is a 5-star review for Board Game Plus 364. Great product!,2025-08-18,True,43
1740,948,140,2131,5,Review Title 1740,This is a 5-star review for Bed Frame Bed Frame 768. Great product!,2023-11-21,True,2
1741,1428,1036,1904,5,Review Title 1741,This is a 5-star review for Headphones Premium 280. Great product!,2023-11-07,True,50
1742,635,676,960,4,Review Title 1742,This is a 4-star review for Tablet Tablet 921. Great product!,2023-12-05,True,2
1743,1412,753,602,5,Review Title 1743,This is a 5-star review for Dumbbells Dumbbells 206. Great product!,2025-06-19,True,5
1744,1355,357,428,4,Review Title 1744,This is a 4-star review for T-Shirt Max 514. Great product!,2024-09-03,True,36
1745,111,207,1018,4,Review Title 1745,This is a 4-star review for Toothbrush Plus 855. Great product!,2025-01-05,True,15
1746,171,1095,401,3,Review Title 1746,This is a 3-star review for Jacket Standard 645. Could be better.,2025-06-03,True,38
1747,184,60,965,5,Review Title 1747,This is a 5-star review for Tablet Pro 921. Great product!,2024-06-05,True,8
1748,239,84,607,1,Review Title 1748,This is a 1-star review for T-Shirt T-Shirt 845. Not satisfied.,2024-02-21,True,4
1749,459,990,1713,5,Review Title 1749,This is a 5-star review for Laptop Laptop 735. Great product!,2023-11-22,True,12
1750,292,140,717,2,Review Title 1750,This is a 2-star review for Bed Frame Bed Frame 768. Not satisfied.,2025-10-11,True,50
1751,1375,32,12,2,Review Title 1751,This is a 2-star review for T-Shirt T-Shirt 100. Not satisfied.,2025-04-04,True,34
1752,258,150,287,4,Review Title 1752,This is a 4-star review for Laptop Laptop 773. Great product!,2024-04-05,True,44
1753,201,193,1504,4,Review Title 1753,This is a 4-star review for Desk Chair Deluxe 924. Great product!,2024-02-16,True,47
1754,350,1179,2128,5,Review Title 1754,This is a 5-star review for Baby Diaper Baby Diaper 232. Great product!,2025-07-09,True,14
1755,1038,620,151,4,Review Title 1755,This is a 4-star review for Blender Blender 779. Great product!,2025-09-23,True,24
1756,903,973,554,1,Review Title 1756,This is a 1-star review for T-Shirt Deluxe 620. Not satisfied.,2024-05-21,True,36
1757,212,946,2199,5,Review Title 1757,This is a 5-star review for Headphones Headphones 923. Great product!,2024-09-03,True,18
1758,1448,1140,279,5,Review Title 1758,This is a 5-star review for Blender Plus 114. Great product!,2024-10-02,True,18
1759,317,735,2039,5,Review Title 1759,This is a 5-star review for Dumbbells Dumbbells 540. Great product!,2025-04-02,True,48
1760,1219,102,1397,4,Review Title 1760,This is a 4-star review for Laptop Laptop 240. Great product!,2025-07-15,True,37
1761,278,276,517,5,Review Title 1761,This is a 5-star review for Board Game Pro 608. Great product!,2024-03-29,True,13
1762,1379,590,1197,3,Review Title 1762,This is a 3-star review for Shampoo Shampoo 131. Could be better.,2025-04-24,True,22
1763,1206,426,1667,4,Review Title 1763,This is a 4-star review for Desk Chair Desk Chair 714. Great product!,2024-11-29,True,7
1764,318,962,1293,4,Review Title 1764,This is a 4-star review for Bed Frame Premium 980. Great product!,2025-03-04,True,19
1765,1213,74,848,4,Review Title 1765,This is a 4-star review for Bed Frame Bed Frame 412. Great product!,2025-02-26,True,37
1766,440,1120,301,4,Review Title 1766,This is a 4-star review for Yoga Mat Yoga Mat 785. Great product!,2024-02-11,True,18
1767,1383,146,1106,3,Review Title 1767,This is a 3-star review for Blender Blender 484. Could be better.,2024-07-03,True,30
1768,616,732,464,3,Review Title 1768,This is a 3-star review for Baby Diaper Baby Diaper 513. Could be better.,2024-11-20,True,37
1769,372,458,2492,4,Review Title 1769,This is a 4-star review for Sofa Sofa 873. Great product!,2025-08-18,True,24
1770,1031,334,1859,3,Review Title 1770,This is a 3-star review for Headphones Deluxe 855. Could be better.,2024-08-02,True,15
1771,811,289,1084,2,Review Title 1771,This is a 2-star review for Cat Toy Basic 331. Not satisfied.,2024-09-29,True,27
1772,1243,12,1583,5,Review Title 1772,This is a 5-star review for Blender Plus 113. Great product!,2024-04-28,True,9
1773,1017,488,207,5,Review Title 1773,This is a 5-star review for Cat Toy Deluxe 655. Great product!,2023-11-15,True,29
1774,63,977,1360,1,Review Title 1774,This is a 1-star review for Laptop Standard 273. Not satisfied.,2024-09-30,True,48
1775,292,1180,2026,4,Review Title 1775,This is a 4-star review for Yoga Mat Yoga Mat 445. Great product!,2025-09-19,True,26
1776,616,915,464,4,Review Title 1776,This is a 4-star review for Bed Frame Bed Frame 553. Great product!,2024-12-08,True,35
1777,1405,1004,1796,3,Review Title 1777,This is a 3-star review for Baby Diaper Baby Diaper 472. Could be better.,2025-02-06,True,49
1778,1211,66,2186,5,Review Title 1778,This is a 5-star review for Sofa Standard 121. Great product!,2025-07-16,True,16
1779,708,274,2366,5,Review Title 1779,This is a 5-star review for Laptop Laptop 473. Great product!,2024-02-14,True,28
1780,935,829,1203,4,Review Title 1780,This is a 4-star review for Blender Blender 872. Great product!,2024-06-25,True,39
1781,1206,972,2084,5,Review Title 1781,This is a 5-star review for Cat Toy Cat Toy 260. Great product!,2024-03-27,True,35
1782,205,663,772,4,Review Title 1782,This is a 4-star review for Sneakers Sneakers 149. Great product!,2025-06-07,True,38
1783,203,1000,300,2,Review Title 1783,This is a 2-star review for Headphones Premium 624. Not satisfied.,2024-02-24,True,30
1784,1093,712,2325,5,Review Title 1784,This is a 5-star review for Toothbrush Toothbrush 467. Great product!,2025-10-17,True,42
1785,747,384,1049,3,Review Title 1785,This is a 3-star review for Board Game Pro 522. Could be better.,2025-01-04,True,3
1786,99,648,901,5,Review Title 1786,This is a 5-star review for Jacket Jacket 890. Great product!,2023-11-15,True,31
1787,646,746,1886,5,Review Title 1787,This is a 5-star review for Sneakers Sneakers 719. Great product!,2024-01-19,True,29
1788,813,295,1205,5,Review Title 1788,This is a 5-star review for Paint Set Paint Set 682. Great product!,2025-09-06,True,42
1789,479,338,854,5,Review Title 1789,This is a 5-star review for Coffee Maker Coffee Maker 256. Great product!,2024-09-09,True,30
1790,337,1017,779,4,Review Title 1790,This is a 4-star review for Jacket Jacket 322. Great product!,2024-11-06,True,19
1791,859,470,997,4,Review Title 1791,This is a 4-star review for Baby Diaper Baby Diaper 427. Great product!,2024-06-13,True,2
1792,1155,1059,1994,4,Review Title 1792,This is a 4-star review for Desk Chair Basic 606. Great product!,2025-05-31,True,27
1793,972,750,1529,5,Review Title 1793,This is a 5-star review for Sneakers Deluxe 282. Great product!,2024-09-19,True,34
1794,1031,849,1859,4,Review Title 1794,This is a 4-star review for Dog Food Dog Food 432. Great product!,2024-08-16,True,4
1795,1174,204,2454,4,Review Title 1795,This is a 4-star review for Tablet Tablet 125. Great product!,2025-01-26,True,30
1796,342,963,1774,5,Review Title 1796,This is a 5-star review for Paint Set Paint Set 827. Great product!,2024-11-13,True,29
1797,567,557,536,5,Review Title 1797,This is a 5-star review for Laptop Laptop 518. Great product!,2024-11-21,True,5
1798,277,604,1507,2,Review Title 1798,This is a 2-star review for Tablet Tablet 452. Not satisfied.,2025-01-27,True,50
1799,559,106,197,5,Review Title 1799,This is a 5-star review for Book Book 883. Great product!,2025-04-15,True,2
1800,930,1016,1954,5,Review Title 1800,This is a 5-star review for Blender Blender 799. Great product!,2025-06-12,True,36
1801,685,862,183,4,Review Title 1801,This is a 4-star review for Laptop Basic 654. Great product!,2023-10-23,True,23
1802,812,1030,799,2,Review Title 1802,This is a 2-star review for Smartphone Ultra 243. Not satisfied.,2024-07-10,True,50
1803,788,231,2412,2,Review Title 1803,This is a 2-star review for Headphones Headphones 156. Not satisfied.,2024-12-04,True,50
1804,657,21,1853,3,Review Title 1804,This is a 3-star review for Sneakers Basic 730. Could be better.,2024-10-25,True,39
1805,449,923,1725,5,Review Title 1805,This is a 5-star review for Dog Food Dog Food 722. Great product!,2025-04-11,True,9
1806,910,236,731,4,Review Title 1806,This is a 4-star review for Tablet Premium 453. Great product!,2023-12-29,True,15
1807,401,1062,1789,4,Review Title 1807,This is a 4-star review for Smart Watch Smart Watch 707. Great product!,2024-07-28,True,26
1808,708,261,2366,4,Review Title 1808,This is a 4-star review for Book Basic 320. Great product!,2024-03-07,True,43
1809,851,845,1543,3,Review Title 1809,This is a 3-star review for T-Shirt Basic 603. Could be better.,2025-03-01,True,39
1810,981,797,1494,4,Review Title 1810,This is a 4-star review for Jacket Jacket 964. Great product!,2024-02-21,True,44
1811,1217,498,2297,5,Review Title 1811,This is a 5-star review for Yoga Mat Yoga Mat 636. Great product!,2025-04-26,True,20
1812,283,632,1772,4,Review Title 1812,This is a 4-star review for Laptop Laptop 974. Great product!,2024-02-11,True,4
1813,671,1077,1845,2,Review Title 1813,This is a 2-star review for Notebook Notebook 502. Not satisfied.,2025-02-14,True,46
1814,1449,805,2206,5,Review Title 1814,This is a 5-star review for Blender Blender 255. Great product!,2024-10-17,True,20
1815,115,118,2004,4,Review Title 1815,This is a 4-star review for Jeans Jeans 969. Great product!,2025-10-19,True,32
1816,205,1040,722,5,Review Title 1816,This is a 5-star review for Board Game Board Game 796. Great product!,2025-08-22,True,42
1817,183,230,642,4,Review Title 1817,This is a 4-star review for Blender Plus 491. Great product!,2024-04-05,True,5
1818,1321,781,1905,4,Review Title 1818,This is a 4-star review for Cat Toy Cat Toy 126. Great product!,2024-03-02,True,37
1819,1155,457,89,4,Review Title 1819,This is a 4-star review for Jeans Jeans 677. Great product!,2024-10-10,True,26
1820,442,1135,2279,4,Review Title 1820,This is a 4-star review for Dumbbells Standard 169. Great product!,2024-07-02,True,8
1821,237,303,661,5,Review Title 1821,This is a 5-star review for Bed Frame Bed Frame 861. Great product!,2025-05-11,True,25
1822,678,904,1616,3,Review Title 1822,This is a 3-star review for Notebook Pro 505. Could be better.,2024-03-14,True,0
1823,370,57,894,4,Review Title 1823,This is a 4-star review for Smart Watch Premium 569. Great product!,2024-03-02,True,17
1824,401,1092,1194,5,Review Title 1824,This is a 5-star review for Shampoo Standard 936. Great product!,2024-09-13,True,14
1825,689,99,1440,4,Review Title 1825,This is a 4-star review for Board Game Board Game 510. Great product!,2024-09-11,True,48
1826,960,115,2428,5,Review Title 1826,This is a 5-star review for Yoga Mat Yoga Mat 827. Great product!,2025-10-03,True,37
1827,757,1084,1738,4,Review Title 1827,This is a 4-star review for Toothbrush Toothbrush 172. Great product!,2025-02-27,True,48
1828,1315,545,1399,5,Review Title 1828,This is a 5-star review for Bed Frame Bed Frame 578. Great product!,2025-06-29,True,37
1829,1499,937,589,5,Review Title 1829,This is a 5-star review for Headphones Headphones 392. Great product!,2024-07-11,True,32
1830,959,1133,490,4,Review Title 1830,This is a 4-star review for Board Game Plus 939. Great product!,2025-04-22,True,45
1831,1289,1064,1535,4,Review Title 1831,This is a 4-star review for Desk Chair Basic 833. Great product!,2024-03-28,True,49
1832,1457,779,1548,4,Review Title 1832,This is a 4-star review for Toothbrush Toothbrush 975. Great product!,2024-08-04,True,42
1833,1083,1046,1723,5,Review Title 1833,This is a 5-star review for Desk Chair Desk Chair 127. Great product!,2025-06-16,True,37
1834,641,1051,924,4,Review Title 1834,This is a 4-star review for Notebook Notebook 293. Great product!,2025-03-21,True,31
1835,1434,1189,112,5,Review Title 1835,This is a 5-star review for Coffee Maker Premium 939. Great product!,2025-06-16,True,28
1836,403,1107,899,5,Review Title 1836,This is a 5-star review for Blender Blender 109. Great product!,2024-03-04,True,47
1837,1481,1181,266,5,Review Title 1837,This is a 5-star review for Jeans Jeans 283. Great product!,2023-11-20,True,35
1838,1264,147,2150,4,Review Title 1838,This is a 4-star review for Toothbrush Toothbrush 124. Great product!,2024-07-21,True,1
1839,857,616,1167,5,Review Title 1839,This is a 5-star review for Tablet Tablet 804. Great product!,2025-03-13,True,45
1840,625,575,389,4,Review Title 1840,This is a 4-star review for T-Shirt T-Shirt 392. Great product!,2024-07-15,True,43
1841,998,496,2284,5,Review Title 1841,This is a 5-star review for Tablet Tablet 710. Great product!,2024-04-16,True,49
1842,161,172,774,4,Review Title 1842,This is a 4-star review for Jacket Deluxe 775. Great product!,2024-07-12,True,45
1843,740,151,1428,5,Review Title 1843,This is a 5-star review for Dumbbells Dumbbells 847. Great product!,2024-08-28,True,29
1844,1178,544,531,4,Review Title 1844,This is a 4-star review for Tablet Tablet 627. Great product!,2024-05-02,True,35
1845,1450,749,1645,2,Review Title 1845,This is a 2-star review for Dog Food Dog Food 270. Not satisfied.,2024-11-22,True,13
1846,559,929,197,5,Review Title 1846,This is a 5-star review for Tablet Tablet 783. Great product!,2025-04-23,True,27
1847,1031,709,1859,4,Review Title 1847,This is a 4-star review for Cat Toy Cat Toy 402. Great product!,2024-08-26,True,26
1848,1152,742,2423,4,Review Title 1848,This is a 4-star review for Coffee Maker Coffee Maker 842. Great product!,2024-08-10,True,11
1849,1346,1163,1122,5,Review Title 1849,This is a 5-star review for Desk Chair Desk Chair 707. Great product!,2023-11-30,True,1
1850,479,545,854,3,Review Title 1850,This is a 3-star review for Bed Frame Bed Frame 578. Could be better.,2024-08-31,True,7
1851,103,108,1575,3,Review Title 1851,This is a 3-star review for Sneakers Plus 531. Could be better.,2023-12-16,True,2
1852,881,1096,2164,1,Review Title 1852,This is a 1-star review for Laptop Premium 780. Not satisfied.,2023-11-14,True,5
1853,1300,904,1283,5,Review Title 1853,This is a 5-star review for Notebook Pro 505. Great product!,2024-09-20,True,17
1854,718,1156,69,1,Review Title 1854,This is a 1-star review for Book Book 361. Not satisfied.,2025-09-26,True,48
1855,149,984,1909,2,Review Title 1855,This is a 2-star review for Jeans Jeans 122. Not satisfied.,2025-06-04,True,19
1856,1494,990,1978,5,Review Title 1856,This is a 5-star review for Laptop Laptop 735. Great product!,2024-09-30,True,0
1857,994,327,1684,1,Review Title 1857,This is a 1-star review for Bed Frame Plus 956. Not satisfied.,2024-10-03,True,2
1858,1364,1159,1371,4,Review Title 1858,This is a 4-star review for Headphones Headphones 241. Great product!,2025-08-05,True,8
1859,10,572,544,4,Review Title 1859,This is a 4-star review for Desk Chair Desk Chair 558. Great product!,2024-03-10,True,19
1860,1236,224,1758,5,Review Title 1860,This is a 5-star review for Desk Chair Desk Chair 654. Great product!,2025-02-04,True,14
1861,774,264,2223,4,Review Title 1861,This is a 4-star review for Headphones Headphones 683. Great product!,2025-09-26,True,37
1862,1268,334,2078,5,Review Title 1862,This is a 5-star review for Headphones Deluxe 855. Great product!,2025-05-19,True,42
1863,512,388,1770,1,Review Title 1863,This is a 1-star review for Notebook Notebook 819. Not satisfied.,2024-08-04,True,41
1864,1190,364,2180,2,Review Title 1864,This is a 2-star review for Sofa Sofa 168. Not satisfied.,2025-08-14,True,9
1865,422,998,1848,3,Review Title 1865,This is a 3-star review for Coffee Maker Coffee Maker 700. Could be better.,2023-12-03,True,3
1866,1496,47,1832,4,Review Title 1866,This is a 4-star review for Dumbbells Plus 680. Great product!,2024-12-05,True,36
1867,56,897,588,3,Review Title 1867,This is a 3-star review for Smartphone Smartphone 834. Could be better.,2024-04-16,True,32
1868,920,1188,2135,4,Review Title 1868,This is a 4-star review for Coffee Maker Coffee Maker 438. Great product!,2024-06-14,True,37
1869,320,566,2277,4,Review Title 1869,This is a 4-star review for Yoga Mat Yoga Mat 570. Great product!,2024-10-26,True,21
1870,722,716,63,4,Review Title 1870,This is a 4-star review for Bed Frame Bed Frame 259. Great product!,2025-03-14,True,11
1871,1035,637,1508,4,Review Title 1871,This is a 4-star review for Paint Set Deluxe 560. Great product!,2024-05-21,True,42
1872,117,379,627,2,Review Title 1872,This is a 2-star review for Shampoo Standard 950. Not satisfied.,2024-11-16,True,28
1873,1305,147,795,4,Review Title 1873,This is a 4-star review for Toothbrush Toothbrush 124. Great product!,2025-03-27,True,38
1874,1220,686,1180,5,Review Title 1874,This is a 5-star review for Blender Blender 110. Great product!,2025-09-17,True,7
1875,945,66,423,5,Review Title 1875,This is a 5-star review for Sofa Standard 121. Great product!,2025-09-28,True,5
1876,161,909,774,1,Review Title 1876,This is a 1-star review for Cat Toy Cat Toy 499. Not satisfied.,2024-07-14,True,2
1877,1110,948,896,5,Review Title 1877,This is a 5-star review for Smart Watch Smart Watch 865. Great product!,2024-02-15,True,17
1878,229,1032,1591,4,Review Title 1878,This is a 4-star review for Coffee Maker Coffee Maker 122. Great product!,2024-03-26,True,19
1879,720,825,24,5,Review Title 1879,This is a 5-star review for T-Shirt Basic 528. Great product!,2025-06-26,True,2
1880,864,62,2169,2,Review Title 1880,This is a 2-star review for Yoga Mat Yoga Mat 860. Not satisfied.,2024-05-16,True,23
1881,913,430,548,3,Review Title 1881,This is a 3-star review for Bed Frame Bed Frame 175. Could be better.,2025-01-13,True,33
1882,1022,280,377,2,Review Title 1882,This is a 2-star review for Baby Diaper Baby Diaper 270. Not satisfied.,2024-07-16,True,23
1883,882,35,2142,5,Review Title 1883,This is a 5-star review for Board Game Board Game 530. Great product!,2024-09-24,True,44
1884,1414,625,1263,5,Review Title 1884,This is a 5-star review for Blender Standard 785. Great product!,2025-04-10,True,49
1885,1422,192,205,2,Review Title 1885,This is a 2-star review for Book Book 962. Not satisfied.,2024-12-02,True,41
1886,258,284,287,5,Review Title 1886,This is a 5-star review for Yoga Mat Yoga Mat 385. Great product!,2024-04-08,True,29
1887,1405,427,1796,4,Review Title 1887,This is a 4-star review for Jeans Jeans 184. Great product!,2025-02-02,True,48
1888,1027,425,1956,5,Review Title 1888,This is a 5-star review for Toothbrush Pro 288. Great product!,2024-07-09,True,41
1889,928,837,2292,3,Review Title 1889,This is a 3-star review for Sneakers Ultra 738. Could be better.,2024-09-21,True,27
1890,946,1100,776,4,Review Title 1890,This is a 4-star review for Jeans Jeans 687. Great product!,2023-12-10,True,2
1891,400,380,1654,5,Review Title 1891,This is a 5-star review for Paint Set Paint Set 478. Great product!,2025-08-28,True,22
1892,1195,1175,2344,4,Review Title 1892,This is a 4-star review for Coffee Maker Coffee Maker 341. Great product!,2024-07-31,True,12
1893,1160,826,245,2,Review Title 1893,This is a 2-star review for Smartphone Smartphone 426. Not satisfied.,2025-02-08,True,11
1894,794,244,433,4,Review Title 1894,This is a 4-star review for Blender Deluxe 582. Great product!,2025-07-22,True,21
1895,1385,33,1067,2,Review Title 1895,This is a 2-star review for Tablet Tablet 306. Not satisfied.,2024-01-19,True,29
1896,1045,672,1152,5,Review Title 1896,This is a 5-star review for Yoga Mat Plus 805. Great product!,2024-02-08,True,33
1897,142,793,1220,4,Review Title 1897,This is a 4-star review for Sneakers Sneakers 750. Great product!,2025-04-27,True,29
1898,484,440,1199,5,Review Title 1898,This is a 5-star review for Cat Toy Cat Toy 290. Great product!,2025-02-22,True,2
1899,455,533,2043,3,Review Title 1899,This is a 3-star review for Headphones Plus 531. Could be better.,2025-03-29,True,12
1900,1310,278,1277,5,Review Title 1900,This is a 5-star review for T-Shirt T-Shirt 417. Great product!,2024-02-27,True,24
1901,350,301,1280,2,Review Title 1901,This is a 2-star review for Smartphone Smartphone 685. Not satisfied.,2023-11-23,True,50
1902,1106,557,2109,4,Review Title 1902,This is a 4-star review for Laptop Laptop 518. Great product!,2025-06-20,True,46
1903,279,516,1963,2,Review Title 1903,This is a 2-star review for Headphones Pro 343. Not satisfied.,2025-01-08,True,45
1904,505,490,2137,5,Review Title 1904,This is a 5-star review for Dog Food Dog Food 952. Great product!,2025-09-16,True,29
1905,1446,1098,620,4,Review Title 1905,This is a 4-star review for Smart Watch Smart Watch 465. Great product!,2025-06-08,True,37
1906,922,1131,25,4,Review Title 1906,This is a 4-star review for T-Shirt Max 225. Great product!,2024-02-04,True,3
1907,521,827,1115,5,Review Title 1907,This is a 5-star review for Tablet Ultra 446. Great product!,2025-10-02,True,8
1908,974,325,1537,2,Review Title 1908,This is a 2-star review for Laptop Laptop 557. Not satisfied.,2023-12-20,True,31
1909,976,692,1493,4,Review Title 1909,This is a 4-star review for Dumbbells Ultra 434. Great product!,2024-02-04,True,2
1910,277,258,2326,4,Review Title 1910,This is a 4-star review for Board Game Board Game 578. Great product!,2024-05-20,True,39
1911,108,723,97,4,Review Title 1911,This is a 4-star review for Cat Toy Cat Toy 909. Great product!,2025-07-11,True,45
1912,235,135,553,4,Review Title 1912,This is a 4-star review for T-Shirt T-Shirt 457. Great product!,2024-10-24,True,40
1913,1008,87,330,3,Review Title 1913,This is a 3-star review for Notebook Notebook 941. Could be better.,2024-07-04,True,46
1914,1408,983,85,2,Review Title 1914,This is a 2-star review for Smartphone Smartphone 212. Not satisfied.,2024-03-20,True,10
1915,266,557,1920,5,Review Title 1915,This is a 5-star review for Laptop Laptop 518. Great product!,2025-07-07,True,39
1916,1499,913,589,5,Review Title 1916,This is a 5-star review for Dog Food Basic 869. Great product!,2024-08-01,True,34
1917,1375,883,1326,5,Review Title 1917,This is a 5-star review for Blender Blender 276. Great product!,2025-09-26,True,42
1918,288,185,1252,5,Review Title 1918,This is a 5-star review for Cat Toy Max 351. Great product!,2024-07-18,True,15
1919,208,97,1829,4,Review Title 1919,This is a 4-star review for Jeans Jeans 780. Great product!,2025-08-19,True,38
1920,8,690,329,4,Review Title 1920,This is a 4-star review for Sneakers Sneakers 352. Great product!,2025-04-24,True,1
1921,184,978,2249,2,Review Title 1921,This is a 2-star review for Board Game Basic 386. Not satisfied.,2025-01-01,True,33
1922,1398,313,2494,3,Review Title 1922,This is a 3-star review for Book Book 186. Could be better.,2024-06-26,True,27
1923,932,1162,2471,2,Review Title 1923,This is a 2-star review for Yoga Mat Basic 970. Not satisfied.,2023-12-11,True,4
1924,948,928,633,4,Review Title 1924,This is a 4-star review for Dog Food Dog Food 497. Great product!,2024-11-07,True,16
1925,697,21,1570,5,Review Title 1925,This is a 5-star review for Sneakers Basic 730. Great product!,2025-06-03,True,7
1926,369,1083,2018,5,Review Title 1926,This is a 5-star review for Paint Set Paint Set 536. Great product!,2024-10-07,True,15
1927,797,560,710,4,Review Title 1927,This is a 4-star review for Smartphone Basic 326. Great product!,2024-03-05,True,43
1928,761,1092,1768,2,Review Title 1928,This is a 2-star review for Shampoo Standard 936. Not satisfied.,2024-11-18,True,0
1929,1293,141,971,5,Review Title 1929,This is a 5-star review for Yoga Mat Yoga Mat 656. Great product!,2024-05-24,True,28
1930,418,802,603,5,Review Title 1930,This is a 5-star review for Dog Food Plus 226. Great product!,2025-08-11,True,33
1931,635,523,960,1,Review Title 1931,This is a 1-star review for Notebook Max 173. Not satisfied.,2023-11-20,True,34
1932,1201,267,634,5,Review Title 1932,This is a 5-star review for Shampoo Basic 486. Great product!,2024-05-21,True,15
1933,251,578,1737,5,Review Title 1933,This is a 5-star review for Sneakers Sneakers 650. Great product!,2025-10-11,True,10
1934,647,777,1240,1,Review Title 1934,This is a 1-star review for Smartphone Smartphone 948. Not satisfied.,2024-10-09,True,30
1935,327,763,76,5,Review Title 1935,This is a 5-star review for Shampoo Max 467. Great product!,2025-01-27,True,43
1936,516,976,355,4,Review Title 1936,This is a 4-star review for Jacket Jacket 862. Great product!,2024-05-29,True,9
1937,1270,371,2187,4,Review Title 1937,This is a 4-star review for Cat Toy Cat Toy 427. Great product!,2024-12-15,True,8
1938,1435,256,79,5,Review Title 1938,This is a 5-star review for Smartphone Smartphone 308. Great product!,2023-10-27,True,42
1939,585,759,1941,3,Review Title 1939,This is a 3-star review for Laptop Laptop 799. Could be better.,2024-07-28,True,15
1940,537,485,2315,5,Review Title 1940,This is a 5-star review for Dog Food Ultra 265. Great product!,2024-01-01,True,5
1941,741,142,1331,2,Review Title 1941,This is a 2-star review for Laptop Standard 191. Not satisfied.,2025-02-15,True,45
1942,290,585,2468,5,Review Title 1942,This is a 5-star review for Tablet Plus 160. Great product!,2025-06-19,True,40
1943,113,200,380,1,Review Title 1943,This is a 1-star review for Board Game Deluxe 970. Not satisfied.,2024-02-07,True,42
1944,144,1002,2258,5,Review Title 1944,This is a 5-star review for Tablet Tablet 828. Great product!,2023-10-07,True,20
1945,24,856,2073,4,Review Title 1945,This is a 4-star review for Sofa Standard 888. Great product!,2024-07-21,True,22
